-51.419,-272.723
-38.4969,-243.504
-36.2042,-319.586
-36.1186,-324.774
-34.9721,-202.725
-34.0412,-179.557
-33.7364,-312.924
-32.7735,-347.888
-32.65,-229.686
-31.8214,-244.663
-30.0045,-332.13
-29.6461,-364.137
-29.5474,-208.939
-29.2158,-265.554
-29.001,-320.134
-28.7656,-270.54
-28.0633,-292.183
-27.8892,-269.73
-27.6193,-237.707
-27.4756,-380.899
