# 3D Systems, Inc.
# New Model
1045.5264959 -644.3847704 -565.2828209
1045.5664292 -644.3847704 -565.2819502
1045.6063649 -644.3847704 -565.2812008
1045.6463027 -644.3847704 -565.2805728
1045.6862423 -644.3847704 -565.2800664
1045.7261833 -644.3847704 -565.2796817
1045.7661252 -644.3847704 -565.2794191
1045.8060676 -644.3847704 -565.2792768
1045.8460102 -644.3847704 -565.2792387
1045.8859528 -644.3847704 -565.2792815
1045.9258953 -644.3847704 -565.2793817
1045.9658378 -644.3847704 -565.2795161
1046.0057801 -644.3847704 -565.2796614
1046.0457226 -644.3847704 -565.2797940
1046.0856651 -644.3847704 -565.2798906
1046.1256077 -644.3847704 -565.2799277
1046.1655503 -644.3847704 -565.2798819
1046.2054925 -644.3847704 -565.2797297
1046.2454341 -644.3847704 -565.2794477
1046.2853744 -644.3847704 -565.2790174
1046.3253126 -644.3847704 -565.2784251
1046.3652478 -644.3847704 -565.2776571
1046.4051789 -644.3847704 -565.2766998
1046.4451045 -644.3847704 -565.2755397
1046.4850233 -644.3847704 -565.2741630
1046.5249334 -644.3847704 -565.2725564
1046.5648330 -644.3847704 -565.2707061
1046.6047197 -644.3847704 -565.2685987
1046.6445912 -644.3847704 -565.2662207
1046.6844447 -644.3847704 -565.2635587
1046.7242785 -644.3847704 -565.2606176
1046.7640940 -644.3847704 -565.2574382
1046.8038938 -644.3847704 -565.2540652
1046.8436807 -644.3847704 -565.2505437
1046.8834583 -644.3847704 -565.2469183
1046.9232306 -644.3847704 -565.2432339
1046.9630015 -644.3847704 -565.2395350
1047.0027752 -644.3847704 -565.2358660
1047.0425556 -644.3847704 -565.2322713
1047.0823466 -644.3847704 -565.2287954
1047.1221516 -644.3847704 -565.2254822
1047.1619745 -644.3847704 -565.2223776
1047.2018167 -644.3847704 -565.2195344
1047.2416801 -644.3847704 -565.2170079
1047.2815651 -644.3847704 -565.2148535
1047.9543233 -644.3847704 -565.2805273
1047.9927388 -644.3847704 -565.2914660
1047.8378598 -644.3847704 -565.2524029
1047.8768683 -644.3847704 -565.2609903
1047.9156946 -644.3847704 -565.2703670
1047.6008623 -644.3847704 -565.2178241
1047.6406324 -644.3847704 -565.2215330
1047.6803162 -644.3847704 -565.2260740
1047.7198969 -644.3847704 -565.2314391
1047.7593584 -644.3847704 -565.2376205
1047.7986846 -644.3847704 -565.2446107
1047.3214707 -644.3847704 -565.2131274
1047.3613942 -644.3847704 -565.2118859
1047.4013306 -644.3847704 -565.2111861
1047.4412728 -644.3847704 -565.2110855
1047.4812111 -644.3847704 -565.2116417
1047.5211330 -644.3847704 -565.2129126
1047.5610228 -644.3847704 -565.2149556
1048.7595683 -644.3847704 -565.6285842
1048.7240135 -644.3847704 -565.6103840
1048.6527406 -644.3847704 -565.5743040
1048.6884056 -644.3847704 -565.5922877
1048.5812235 -644.3847704 -565.5387106
1048.6170146 -644.3847704 -565.5564420
1048.5453636 -644.3847704 -565.5211186
1048.4734230 -644.3847704 -565.4863890
1048.5094313 -644.3847704 -565.5036751
1048.4011639 -644.3847704 -565.4523268
1048.4373353 -644.3847704 -565.4692692
1048.3648938 -644.3847704 -565.4355969
1048.2919725 -644.3847704 -565.4029778
1048.3285035 -644.3847704 -565.4191301
1048.2184130 -644.3847704 -565.3718259
1048.2552816 -644.3847704 -565.3871921
1048.1440813 -644.3847704 -565.3425664
1048.1813509 -644.3847704 -565.3569326
1048.0688762 -644.3847704 -565.3156340
1048.1065927 -644.3847704 -565.3287819
1048.0309257 -644.3847704 -565.3031776
1049.4623191 -644.3847704 -566.0083347
1049.4983673 -644.3847704 -566.0255237
1049.3913368 -644.3847704 -565.9716963
1049.4266646 -644.3847704 -565.9903350
1049.3562661 -644.3847704 -565.9525745
1049.2866126 -644.3847704 -565.9134432
1049.3213815 -644.3847704 -565.9331123
1049.2518892 -644.3847704 -565.8936932
1049.2171435 -644.3847704 -565.8739850
1049.1474302 -644.3847704 -565.8349719
1049.1823256 -644.3847704 -565.8544091
1049.1124616 -644.3847704 -565.8156669
1049.0423207 -644.3847704 -565.7774287
1049.0774237 -644.3847704 -565.7964879
1048.9719340 -644.3847704 -565.7396459
1049.0071562 -644.3847704 -565.7584833
1048.9366574 -644.3847704 -565.7209106
1048.8659549 -644.3847704 -565.6837237
1048.9013300 -644.3847704 -565.7022718
1048.8305355 -644.3847704 -565.6652609
1048.7950742 -644.3847704 -565.6468794
1050.2005968 -644.3847704 -566.4927076
1050.2385116 -644.3847704 -566.5060717
1050.1632854 -644.3847704 -566.4777218
1050.0907389 -644.3847704 -566.4430312
1050.1266416 -644.3847704 -566.4611558
1050.0556637 -644.3847704 -566.4233503
1049.9884402 -644.3847704 -566.3792261
1050.0215205 -644.3847704 -566.4020949
1049.9565906 -644.3847704 -566.3546832
1049.9261920 -644.3847704 -566.3283834
1049.8975400 -644.3847704 -566.3002244
1049.8710371 -644.3847704 -566.2700908
1049.8438449 -644.3847704 -566.1173887
1049.8836874 -644.3847704 -566.1202371
1049.9236004 -644.3847704 -566.1219613
1049.9635482 -644.3847704 -566.1226945
1050.0034833 -644.3847704 -566.1225691
1050.0434095 -644.3847704 -566.1217122
1050.0833226 -644.3847704 -566.1202346
1050.1232160 -644.3847704 -566.1182329
1050.1630869 -644.3847704 -566.1157946
1049.6862417 -644.3847704 -566.0922926
1049.7252469 -644.3847704 -566.1008381
1049.7645639 -644.3847704 -566.1078055
1049.8041184 -644.3847704 -566.1132858
1050.2029354 -644.3847704 -566.1129995
1049.6094921 -644.3847704 -566.0702262
1049.6476289 -644.3847704 -566.0821018
1049.5348712 -644.3847704 -566.0417113
1049.5719006 -644.3847704 -566.0566917
1050.3159529 -644.3847704 -566.5276719
1050.3553559 -644.3847704 -566.5357086
1050.3951173 -644.3847704 -566.5417257
1050.4351464 -644.3847704 -566.5455524
1050.4753281 -644.3847704 -566.5469849
1050.5155112 -644.3847704 -566.5457845
1050.5554944 -644.3847704 -566.5416793
1050.5950097 -644.3847704 -566.5343730
1050.6337068 -644.3847704 -566.5235634
1050.2769830 -644.3847704 -566.5177554
1050.6711439 -644.3847704 -566.5089758
1050.2427633 -644.3847704 -566.1099213
1050.2825736 -644.3847704 -566.1066293
1050.3223706 -644.3847704 -566.1031892
1050.3621590 -644.3847704 -566.0996645
1050.4019440 -644.3847704 -566.0961174
1050.4417325 -644.3847704 -566.0926098
1050.4815307 -644.3847704 -566.0891989
1050.5213358 -644.3847704 -566.0858785
1050.5611438 -644.3847704 -566.0825989
1050.6009507 -644.3847704 -566.0793088
1050.6407521 -644.3847704 -566.0759561
1050.6805435 -644.3847704 -566.0724879
1050.7203197 -644.3847704 -566.0688512
1050.7600748 -644.3847704 -566.0649927
1050.7998023 -644.3847704 -566.0608592
1050.8394941 -644.3847704 -566.0563979
1050.8791412 -644.3847704 -566.0515565
1050.9187337 -644.3847704 -566.0462854
1050.9582670 -644.3847704 -566.0405811
1050.9977431 -644.3847704 -566.0344931
1051.0371668 -644.3847704 -566.0280730
1051.0765436 -644.3847704 -566.0213717
1051.1158806 -644.3847704 -566.0144395
1051.1551854 -644.3847704 -566.0073266
1051.1944664 -644.3847704 -566.0000824
1051.2337322 -644.3847704 -565.9927565
1051.2729920 -644.3847704 -565.9853984
1051.3122552 -644.3847704 -565.9780577
1051.3515306 -644.3847704 -565.9707845
1051.3908234 -644.3847704 -565.9636138
1051.4301354 -644.3847704 -565.9565508
1051.4694670 -644.3847704 -565.9495969
1051.5088179 -644.3847704 -565.9427539
1051.5481882 -644.3847704 -565.9360230
1051.5875777 -644.3847704 -565.9294055
1051.6269863 -644.3847704 -565.9229024
1051.6664137 -644.3847704 -565.9165145
1051.7058596 -644.3847704 -565.9102426
1051.7453238 -644.3847704 -565.9040870
1051.7848060 -644.3847704 -565.8980482
1051.8243107 -644.3847704 -565.8921410
1051.8638441 -644.3847704 -565.8864248
1051.9034141 -644.3847704 -565.8809668
1051.9430275 -644.3847704 -565.8758340
1051.9826900 -644.3847704 -565.8710946
1052.0224049 -644.3847704 -565.8668176
1052.0621734 -644.3847704 -565.8630736
1052.1019940 -644.3847704 -565.8599346
1052.1418619 -644.3847704 -565.8574744
1052.1817688 -644.3847704 -565.8557687
1052.2217020 -644.3847704 -565.8548944
1052.2616423 -644.3847704 -565.8549118
1052.3015732 -644.3847704 -565.8557704
1052.3414816 -644.3847704 -565.8573758
1052.3813591 -644.3847704 -565.8596319
1052.4212018 -644.3847704 -565.8624412
1053.1527527 -644.3847704 -566.2375467
1053.1891818 -644.3847704 -566.2519001
1053.0804968 -644.3847704 -566.2074829
1053.1165663 -644.3847704 -566.2226505
1053.0081752 -644.3847704 -566.1774176
1053.0444015 -644.3847704 -566.1923051
1052.9348320 -644.3847704 -566.1500052
1052.9716963 -644.3847704 -566.1631694
1052.8594694 -644.3847704 -566.1296941
1052.8974511 -644.3847704 -566.1385412
1053.1355804 -644.3847704 -565.9418886
1053.1748415 -644.3847704 -565.9492361
1052.9379281 -644.3847704 -565.9135161
1052.9775886 -644.3847704 -565.9182550
1053.0171994 -644.3847704 -565.9233909
1053.0567465 -644.3847704 -565.9289951
1053.0962129 -644.3847704 -565.9351390
1052.6597427 -644.3847704 -565.8854474
1052.6994886 -644.3847704 -565.8894100
1052.7392448 -644.3847704 -565.8932698
1052.7790041 -644.3847704 -565.8970976
1052.8187596 -644.3847704 -565.9009647
1052.8585041 -644.3847704 -565.9049426
1052.8982298 -644.3847704 -565.9091025
1052.4610101 -644.3847704 -565.8657060
1052.5007878 -644.3847704 -565.8693286
1052.5405411 -644.3847704 -565.8732112
1052.5802784 -644.3847704 -565.8772565
1052.6200090 -644.3847704 -565.8813676
1053.3390614 -644.3847704 -566.2966588
1053.3778066 -644.3847704 -566.3020355
1053.4168625 -644.3847704 -566.3034549
1053.4557345 -644.3847704 -566.2997640
1053.4935065 -644.3847704 -566.2898188
1053.2259470 -644.3847704 -566.2653988
1053.2631364 -644.3847704 -566.2776782
1053.3008265 -644.3847704 -566.2882897
1053.5287193 -644.3847704 -566.2730207
1053.5599950 -644.3847704 -566.2497913
1053.5866895 -644.3847704 -566.2213562
1053.6089132 -644.3847704 -566.1891264
1053.6272381 -644.3847704 -566.1541540
1053.7972551 -644.3847704 -566.0938691
1053.8365172 -644.3847704 -566.1012014
1053.8758876 -644.3847704 -566.1079292
1053.9153665 -644.3847704 -566.1139880
1053.6411693 -644.3847704 -566.0598382
1053.6800650 -644.3847704 -566.0689153
1053.7190371 -644.3847704 -566.0776583
1053.7580973 -644.3847704 -566.0859989
1053.5247986 -644.3847704 -566.0312799
1053.5635522 -644.3847704 -566.0409535
1053.6023367 -644.3847704 -566.0504950
1053.4085647 -644.3847704 -566.0021370
1053.4473209 -644.3847704 -566.0118051
1053.4860601 -644.3847704 -566.0215414
1053.2920375 -644.3847704 -565.9741975
1053.3309377 -644.3847704 -565.9832678
1053.3697754 -644.3847704 -565.9926028
1053.2139997 -644.3847704 -565.9571151
1053.2530619 -644.3847704 -565.9654579
1054.6545094 -644.3847704 -566.3516352
1053.9549508 -644.3847704 -566.1193153
1053.9946342 -644.3847704 -566.1238531
1054.0344052 -644.3847704 -566.1275669
1054.0742454 -644.3847704 -566.1304413
1054.1141380 -644.3847704 -566.1324597
1054.1540651 -644.3847704 -566.1336041
1054.1940078 -644.3847704 -566.1338547
1054.2339458 -644.3847704 -566.1331902
1054.2738571 -644.3847704 -566.1315877
1054.3137181 -644.3847704 -566.1290230
1054.3535031 -644.3847704 -566.1254706
1054.3931845 -644.3847704 -566.1209041
1054.4327317 -644.3847704 -566.1152981
1054.4721269 -644.3847704 -566.1087193
1054.5113860 -644.3847704 -566.1013676
1054.5505360 -644.3847704 -566.0934528
1054.5896131 -644.3847704 -566.0851829
1054.6286586 -644.3847704 -566.0767641
1054.9258996 -644.3847704 -566.4114981
1054.9652774 -644.3847704 -566.4167902
1055.0048170 -644.3847704 -566.4208572
1055.0444849 -644.3847704 -566.4235021
1055.0842288 -644.3847704 -566.4244884
1055.1239681 -644.3847704 -566.4235288
1055.1635765 -644.3847704 -566.4202725
1055.2028547 -644.3847704 -566.4142951
1054.7699014 -644.3847704 -566.3809883
1054.8086795 -644.3847704 -566.3897703
1054.8476081 -644.3847704 -566.3978595
1054.8866859 -644.3847704 -566.4051434
1055.2414895 -644.3847704 -566.4050960
1055.2790033 -644.3847704 -566.3921198
1054.6927979 -644.3847704 -566.3617900
1054.7312728 -644.3847704 -566.3716226
1055.3147098 -644.3847704 -566.3748245
1055.3477164 -644.3847704 -566.3528164
1055.3770271 -644.3847704 -566.3260390
1055.4017455 -644.3847704 -566.2949573
1054.6677160 -644.3847704 -566.0684011
1054.7068280 -644.3847704 -566.0602982
1054.7460328 -644.3847704 -566.0526599
1054.7853611 -644.3847704 -566.0456910
1054.8248329 -644.3847704 -566.0395962
1054.8644551 -644.3847704 -566.0345780
1054.9042187 -644.3847704 -566.0307358
1054.9440709 -644.3847704 -566.0279100
1054.9839749 -644.3847704 -566.0259042
1055.0239070 -644.3847704 -566.0245276
1055.0638526 -644.3847704 -566.0235913
1055.1038028 -644.3847704 -566.0229030
1055.1437516 -644.3847704 -566.0222606
1055.1836919 -644.3847704 -566.0214449
1055.2236102 -644.3847704 -566.0202087
1055.2634783 -644.3847704 -566.0182631
1055.3032856 -644.3847704 -566.0152568
1055.3430372 -644.3847704 -566.0108795
1055.3825597 -644.3847704 -566.0050615
1055.4213969 -644.3847704 -566.2604772
1055.4360881 -644.3847704 -566.2235041
1055.4218047 -644.3847704 -565.9977922
1055.4607504 -644.3847704 -565.9891081
1055.4994021 -644.3847704 -565.9790941
1055.5377169 -644.3847704 -565.9679013
1055.5757367 -644.3847704 -565.9557005
1055.6135260 -644.3847704 -565.9426779
1055.6510445 -644.3847704 -565.9290629
1055.6883842 -644.3847704 -565.9149614
1055.7255558 -644.3847704 -565.9003558
1055.7625304 -644.3847704 -565.8852256
1055.7992829 -644.3847704 -565.8695497
1055.8357894 -644.3847704 -565.8533062
1055.8720263 -644.3847704 -565.8364729
1055.9079698 -644.3847704 -565.8190266
1055.9435945 -644.3847704 -565.8009442
1055.9788737 -644.3847704 -565.7822017
1056.0137785 -644.3847704 -565.7627750
1055.8309154 -644.3847704 -565.6524432
1055.8708279 -644.3847704 -565.6533347
1055.9107448 -644.3847704 -565.6538905
1055.9506643 -644.3847704 -565.6541364
1055.9905852 -644.3847704 -565.6540988
1056.0305064 -644.3847704 -565.6538047
1056.0704271 -644.3847704 -565.6532813
1056.1103467 -644.3847704 -565.6525557
1056.1502648 -644.3847704 -565.6516545
1056.1901807 -644.3847704 -565.6506038
1056.2300941 -644.3847704 -565.6494289
1056.2700067 -644.3847704 -565.6481556
1056.3099167 -644.3847704 -565.6468185
1056.3498240 -644.3847704 -565.6454535
1056.3897301 -644.3847704 -565.6440944
1056.4296364 -644.3847704 -565.6427736
1056.4695444 -644.3847704 -565.6415227
1056.5094550 -644.3847704 -565.6403721
1056.5493691 -644.3847704 -565.6393521
1056.5892871 -644.3847704 -565.6384925
1056.6292090 -644.3847704 -565.6378233
1056.6691343 -644.3847704 -565.6373748
1056.7090611 -644.3847704 -565.6371688
1056.7489881 -644.3847704 -565.6371832
1056.7889146 -644.3847704 -565.6373830
1056.8288402 -644.3847704 -565.6377330
1056.8687647 -644.3847704 -565.6381984
1056.9086882 -644.3847704 -565.6387442
1056.9486111 -644.3847704 -565.6393355
1056.9885338 -644.3847704 -565.6399371
1057.0284570 -644.3847704 -565.6405142
1057.0683810 -644.3847704 -565.6410314
1057.1083061 -644.3847704 -565.6414535
1057.1482322 -644.3847704 -565.6417457
1057.1881589 -644.3847704 -565.6418786
1057.2280858 -644.3847704 -565.6418252
1057.2680117 -644.3847704 -565.6415583
1057.3079353 -644.3847704 -565.6410508
1057.3478545 -644.3847704 -565.6402753
1057.3877668 -644.3847704 -565.6392043
1057.4276690 -644.3847704 -565.6378105
1057.4675574 -644.3847704 -565.6360664
1057.5074273 -644.3847704 -565.6339447
1057.5472736 -644.3847704 -565.6314181
1057.5870903 -644.3847704 -565.6284626
1057.6268733 -644.3847704 -565.6250824
1057.6666198 -644.3847704 -565.6212972
1057.7063278 -644.3847704 -565.6171266
1057.7459958 -644.3847704 -565.6125905
1057.7856227 -644.3847704 -565.6077091
1057.8252083 -644.3847704 -565.6025021
1057.8647526 -644.3847704 -565.5969895
1057.9042560 -644.3847704 -565.5911913
1057.9437195 -644.3847704 -565.5851273
1057.9831444 -644.3847704 -565.5788171
1058.0225327 -644.3847704 -565.5722809
1058.0618871 -644.3847704 -565.5655431
1058.1012113 -644.3847704 -565.5586310
1058.1405093 -644.3847704 -565.5515715
1058.1797855 -644.3847704 -565.5443915
1058.2190445 -644.3847704 -565.5371177
1058.2582910 -644.3847704 -565.5297766
1058.2975299 -644.3847704 -565.5223946
1058.3367660 -644.3847704 -565.5149982
1058.3760044 -644.3847704 -565.5076136
1058.4152499 -644.3847704 -565.5002672
1058.4545070 -644.3847704 -565.4929838
1058.4937760 -644.3847704 -565.4857662
1058.5330544 -644.3847704 -565.4785993
1058.5723391 -644.3847704 -565.4714675
1058.6116274 -644.3847704 -565.4643553
1058.6509164 -644.3847704 -565.4572471
1058.6902034 -644.3847704 -565.4501275
1058.7294855 -644.3847704 -565.4429809
1058.7687597 -644.3847704 -565.4357919
1058.8080234 -644.3847704 -565.4285448
1058.8472734 -644.3847704 -565.4212244
1058.8865069 -644.3847704 -565.4138151
1058.9257210 -644.3847704 -565.4063037
1058.9649132 -644.3847704 -565.3986789
1059.0040811 -644.3847704 -565.3909298
1059.0432218 -644.3847704 -565.3830452
1059.0823328 -644.3847704 -565.3750141
1059.1214111 -644.3847704 -565.3668256
1059.1604536 -644.3847704 -565.3584684
1059.1994573 -644.3847704 -565.3499317
1059.2384187 -644.3847704 -565.3412045
1059.2773344 -644.3847704 -565.3322757
1059.3162007 -644.3847704 -565.3231345
1059.3550153 -644.3847704 -565.3137763
1059.3937782 -644.3847704 -565.3042063
1059.4324897 -644.3847704 -565.2944305
1059.4711503 -644.3847704 -565.2844551
1059.5097605 -644.3847704 -565.2742861
1059.5483207 -644.3847704 -565.2639296
1059.5868318 -644.3847704 -565.2533916
1059.6252945 -644.3847704 -565.2426783
1059.6637096 -644.3847704 -565.2317956
1059.7020781 -644.3847704 -565.2207495
1059.7404010 -644.3847704 -565.2095462
1059.7786840 -644.3847704 -565.1982069
1059.8169430 -644.3847704 -565.1867871
1059.8551959 -644.3847704 -565.1753469
1059.8934605 -644.3847704 -565.1639462
1059.9317547 -644.3847704 -565.1526452
1059.9700956 -644.3847704 -565.1415042
1060.0085001 -644.3847704 -565.1305841
1060.0469836 -644.3847704 -565.1199461
1060.0855606 -644.3847704 -565.1096520
1060.1242438 -644.3847704 -565.0997641
1060.1630438 -644.3847704 -565.0903453
1060.2019652 -644.3847704 -565.0814414
1060.2409987 -644.3847704 -565.0730432
1060.2801336 -644.3847704 -565.0651308
1060.3193598 -644.3847704 -565.0576838
1060.3586677 -644.3847704 -565.0506817
1060.3980489 -644.3847704 -565.0441035
1060.4374952 -644.3847704 -565.0379283
1060.4769995 -644.3847704 -565.0321351
1060.5165551 -644.3847704 -565.0267027
1060.5561559 -644.3847704 -565.0216101
1060.5957964 -644.3847704 -565.0168361
1060.6354719 -644.3847704 -565.0123623
1060.6751793 -644.3847704 -565.0081814
1060.7149162 -644.3847704 -565.0042895
1060.7546799 -644.3847704 -565.0006825
1060.7944681 -644.3847704 -564.9973565
1060.8342786 -644.3847704 -564.9943075
1060.8741090 -644.3847704 -564.9915316
1060.9139573 -644.3847704 -564.9890250
1060.9538215 -644.3847704 -564.9867838
1060.9936995 -644.3847704 -564.9848044
1061.0335895 -644.3847704 -564.9830831
1061.0734893 -644.3847704 -564.9816151
1061.1133972 -644.3847704 -564.9803887
1061.1533114 -644.3847704 -564.9793896
1061.1932303 -644.3847704 -564.9786033
1061.2331527 -644.3847704 -564.9780151
1061.2730774 -644.3847704 -564.9776107
1062.0316308 -644.3847704 -564.9855387
1061.3130035 -644.3847704 -564.9773752
1061.3529302 -644.3847704 -564.9772941
1061.3928570 -644.3847704 -564.9773527
1061.4327834 -644.3847704 -564.9775364
1061.4727091 -644.3847704 -564.9778306
1061.5126341 -644.3847704 -564.9782205
1061.5525582 -644.3847704 -564.9786917
1061.5924814 -644.3847704 -564.9792298
1061.6324039 -644.3847704 -564.9798206
1061.6723259 -644.3847704 -564.9804495
1061.7122474 -644.3847704 -564.9811024
1061.7521689 -644.3847704 -564.9817649
1061.7920904 -644.3847704 -564.9824225
1061.8320121 -644.3847704 -564.9830611
1061.8719345 -644.3847704 -564.9836662
1061.9118575 -644.3847704 -564.9842235
1061.9517812 -644.3847704 -564.9847197
1061.9917057 -644.3847704 -564.9851546
1062.0715561 -644.3847704 -564.9858827
1062.1114818 -644.3847704 -564.9861972
1062.1514076 -644.3847704 -564.9864928
1062.1913334 -644.3847704 -564.9867804
1062.2312592 -644.3847704 -564.9870705
1062.2711849 -644.3847704 -564.9873737
1062.3111105 -644.3847704 -564.9877008
1062.3510357 -644.3847704 -564.9880624
1062.3909605 -644.3847704 -564.9884689
1062.4308848 -644.3847704 -564.9889244
1062.4708086 -644.3847704 -564.9894261
1062.5107318 -644.3847704 -564.9899708
1062.5506544 -644.3847704 -564.9905553
1062.5905765 -644.3847704 -564.9911766
1062.6304980 -644.3847704 -564.9918315
1062.6704190 -644.3847704 -564.9925168
1062.7103396 -644.3847704 -564.9932293
1062.7502597 -644.3847704 -564.9939660
1062.7901794 -644.3847704 -564.9947237
1062.8300987 -644.3847704 -564.9954993
1062.8700177 -644.3847704 -564.9962921
1062.9099363 -644.3847704 -564.9971050
1062.9498544 -644.3847704 -564.9979414
1062.9897720 -644.3847704 -564.9988045
1063.0296888 -644.3847704 -564.9996977
1063.0696050 -644.3847704 -565.0006242
1063.1095202 -644.3847704 -565.0015874
1063.1494345 -644.3847704 -565.0025905
1063.1893476 -644.3847704 -565.0036368
1063.2292596 -644.3847704 -565.0047297
1063.2691701 -644.3847704 -565.0058724
1063.3090791 -644.3847704 -565.0070657
1063.3489868 -644.3847704 -565.0083054
1063.3888931 -644.3847704 -565.0095864
1063.4287982 -644.3847704 -565.0109036
1063.4687023 -644.3847704 -565.0122519
1063.5086055 -644.3847704 -565.0136263
1063.5485080 -644.3847704 -565.0150216
1063.5884099 -644.3847704 -565.0164329
1063.6283115 -644.3847704 -565.0178550
1063.6682128 -644.3847704 -565.0192829
1063.7081141 -644.3847704 -565.0207116
1063.7480155 -644.3847704 -565.0221367
1063.7879172 -644.3847704 -565.0235565
1063.8278190 -644.3847704 -565.0249699
1063.8677212 -644.3847704 -565.0263755
1063.9076236 -644.3847704 -565.0277723
1063.9475264 -644.3847704 -565.0291589
1063.9874296 -644.3847704 -565.0305341
1064.0273333 -644.3847704 -565.0318968
1064.0672374 -644.3847704 -565.0332457
1064.1071420 -644.3847704 -565.0345797
1064.1470472 -644.3847704 -565.0358974
1064.1869529 -644.3847704 -565.0371977
1064.2268592 -644.3847704 -565.0384790
1064.3864913 -644.3847704 -565.0433853
1064.4264012 -644.3847704 -565.0445496
1064.4663119 -644.3847704 -565.0456859
1064.5062234 -644.3847704 -565.0467927
1064.5461358 -644.3847704 -565.0478686
1064.5860490 -644.3847704 -565.0489120
1064.6259631 -644.3847704 -565.0499224
1064.6658778 -644.3847704 -565.0509063
1064.7057929 -644.3847704 -565.0518732
1064.7457082 -644.3847704 -565.0528327
1064.7856235 -644.3847704 -565.0537945
1064.8255385 -644.3847704 -565.0547681
1064.8654529 -644.3847704 -565.0557632
1064.9053666 -644.3847704 -565.0567893
1064.9452792 -644.3847704 -565.0578561
1064.9851904 -644.3847704 -565.0589731
1064.2667661 -644.3847704 -565.0397400
1064.3066738 -644.3847704 -565.0409790
1064.3465821 -644.3847704 -565.0421946
1065.3442526 -644.3847704 -565.0729395
1065.3841200 -644.3847704 -565.0751177
1065.4239782 -644.3847704 -565.0774597
1065.4638256 -644.3847704 -565.0799761
1065.5036610 -644.3847704 -565.0826769
1065.5434833 -644.3847704 -565.0855633
1065.5832924 -644.3847704 -565.0886280
1065.6230879 -644.3847704 -565.0918635
1065.6628698 -644.3847704 -565.0952624
1065.7026381 -644.3847704 -565.0988171
1065.0250998 -644.3847704 -565.0601500
1065.0650073 -644.3847704 -565.0613963
1065.1049123 -644.3847704 -565.0627222
1065.1448141 -644.3847704 -565.0641383
1065.1847122 -644.3847704 -565.0656551
1065.2246060 -644.3847704 -565.0672831
1065.2644946 -644.3847704 -565.0690328
1065.3043771 -644.3847704 -565.0709147
1066.2582913 -644.3847704 -565.1595291
1066.2979640 -644.3847704 -565.1640269
1066.3376459 -644.3847704 -565.1684428
1066.3773391 -644.3847704 -565.1727566
1066.4170447 -644.3847704 -565.1769545
1066.4567625 -644.3847704 -565.1810346
1066.0203235 -644.3847704 -565.1319434
1066.0599882 -644.3847704 -565.1365120
1066.0996484 -644.3847704 -565.1411189
1066.1393065 -644.3847704 -565.1457441
1066.1789648 -644.3847704 -565.1503676
1066.2186256 -644.3847704 -565.1549693
1065.7423928 -644.3847704 -565.1025204
1065.7821342 -644.3847704 -565.1063645
1065.8218625 -644.3847704 -565.1103422
1065.8615779 -644.3847704 -565.1144460
1065.9012809 -644.3847704 -565.1186683
1065.9409719 -644.3847704 -565.1230017
1065.9806522 -644.3847704 -565.1274333
1066.8943847 -644.3847704 -565.2179321
1066.9342251 -644.3847704 -565.2205592
1066.9740725 -644.3847704 -565.2230761
1067.0139265 -644.3847704 -565.2254879
1067.0537864 -644.3847704 -565.2277992
1067.0936517 -644.3847704 -565.2300150
1067.1335220 -644.3847704 -565.2321401
1067.1733968 -644.3847704 -565.2341794
1066.5362340 -644.3847704 -565.1888382
1066.5759870 -644.3847704 -565.1925603
1066.6157512 -644.3847704 -565.1961614
1066.6555261 -644.3847704 -565.1996410
1066.6953116 -644.3847704 -565.2029983
1066.7351073 -644.3847704 -565.2062324
1066.7749128 -644.3847704 -565.2093427
1066.8147279 -644.3847704 -565.2123284
1066.8545521 -644.3847704 -565.2151902
1066.4964924 -644.3847704 -565.1849961
1067.4526077 -644.3847704 -565.2466015
1067.4925013 -644.3847704 -565.2482327
1067.5323949 -644.3847704 -565.2498628
1067.5722880 -644.3847704 -565.2515035
1067.6121802 -644.3847704 -565.2531666
1067.6520710 -644.3847704 -565.2548636
1067.6919598 -644.3847704 -565.2566064
1067.7318462 -644.3847704 -565.2584067
1067.7717294 -644.3847704 -565.2602769
1067.8116087 -644.3847704 -565.2622297
1067.8514831 -644.3847704 -565.2642775
1067.8913519 -644.3847704 -565.2664331
1067.9312140 -644.3847704 -565.2687091
1067.2132756 -644.3847704 -565.2361377
1067.2531581 -644.3847704 -565.2380199
1067.2930438 -644.3847704 -565.2398320
1067.3329322 -644.3847704 -565.2415845
1067.3728227 -644.3847704 -565.2432891
1067.4127147 -644.3847704 -565.2449575
1068.6066775 -644.3847704 -565.3337393
1068.6462413 -644.3847704 -565.3391117
1068.3688761 -644.3847704 -565.3048084
1068.4085604 -644.3847704 -565.3092025
1068.4482249 -644.3847704 -565.3137725
1068.4878691 -644.3847704 -565.3185149
1068.5274927 -644.3847704 -565.3234261
1068.5670956 -644.3847704 -565.3285026
1068.0507479 -644.3847704 -565.2763862
1068.0905705 -644.3847704 -565.2792706
1068.1303793 -644.3847704 -565.2823387
1068.1701725 -644.3847704 -565.2856023
1068.2099491 -644.3847704 -565.2890631
1068.2497083 -644.3847704 -565.2927177
1068.2894496 -644.3847704 -565.2965625
1068.3291723 -644.3847704 -565.3005939
1067.9710682 -644.3847704 -565.2711182
1068.0109133 -644.3847704 -565.2736730
1069.4000697 -644.3847704 -565.4215811
